ID Cliente,Edad,Genero,Producto Comprado,Categoria,Valor de Compra,Ciudad,Talla,Estacion,Calificacion,Suscripcion Activa,Tipo de Envio,Compras Previas,Metodo de Pago,Frecuencia de Compras
6043,53,Femenino,T-shirt,Ropa,93,Bucaramanga,S,Primavera,4.5,No,Envio gratuito,65,Tarjeta de debito,Anualmente
6044,47,Masculino,Sandals,Calzado,57,Armenia,XS,Verano,3.7,No,Envio estandar,23,Transferencia bancaria,Anualmente
6045,52,Femenino,Hat,Accesorios,31,Ibague,XXL,Invierno,4.8,No,Envio gratuito,22,Tarjeta de credito,Quincenal
6046,56,Masculino,Jacket,Abrigos,85,Ibague,XS,Invierno,2.6,No,Recogida en tienda,93,Tarjeta de debito,Cada 3 meses
6047,26,Femenino,Shoes,Calzado,64,Villavicencio,M,Otono,3.7,Si,Envio gratuito,55,Nequi,Quincenal
6048,18,Femenino,Coat,Abrigos,66,Santa Marta,XS,Primavera,4.8,Si,Envio en 2 dias,80,Efectivo,Quincenal
6049,63,Masculino,Pants,Ropa,55,Bogota,L,Verano,3.0,Si,Envio gratuito,60,Tarjeta de credito,Trimestral
6050,28,Masculino,Sweater,Ropa,120,Cartagena,XS,Primavera,2.7,Si,Express,88,Tarjeta de debito,Semanal
6051,46,Femenino,Blouse,Ropa,37,Pereira,XS,Invierno,4.9,No,Envio en 2 dias,61,Transferencia bancaria,Anualmente
6052,68,Masculino,Shoes,Calzado,102,Armenia,XS,Primavera,2.8,No,Envio en 2 dias,78,Tarjeta de credito,Mensual
6053,74,Femenino,Socks,Accesorios,31,Bucaramanga,S,Invierno,2.7,Si,Recogida en tienda,46,Tarjeta de credito,Mensual
6054,21,Femenino,Gloves,Accesorios,25,Bogota,L,Primavera,4.5,No,Recogida en tienda,1,Transferencia bancaria,Mensual
6055,34,Femenino,Shirt,Ropa,93,Neiva,M,Otono,4.2,Si,Recogida en tienda,18,Nequi,Trimestral
6056,47,Masculino,Shorts,Ropa,91,Ibague,S,Invierno,3.4,No,Envio gratuito,60,Transferencia bancaria,Mensual
6057,71,Femenino,Skirt,Ropa,112,Manizales,S,Invierno,3.0,No,Envio estandar,10,Tarjeta de credito,Semanal
6058,67,Femenino,Belt,Accesorios,53,Bucaramanga,XS,Verano,3.4,No,Express,87,Tarjeta de credito,Anualmente
6059,47,Masculino,Gloves,Accesorios,120,Neiva,XXL,Otono,3.6,Si,Envio gratuito,19,Efectivo,Trimestral
6060,21,Masculino,Hat,Accesorios,89,Pereira,XS,Invierno,3.6,Si,Recogida en tienda,32,Tarjeta de debito,Trimestral
6061,50,Femenino,Shoes,Calzado,58,Cali,M,Verano,3.5,No,Entrega al dia siguiente,17,Nequi,Anualmente
6062,39,Masculino,Belt,Accesorios,77,Cucuta,L,Otono,4.3,No,Envio gratuito,57,Nequi,Cada 3 meses
6063,40,Femenino,Jeans,Ropa,70,Cali,S,Verano,4.3,Si,Envio estandar,4,Nequi,Cada 3 meses
6064,75,Masculino,Boots,Calzado,25,Santa Marta,XXL,Otono,4.3,Si,Express,12,Transferencia bancaria,Anualmente
6065,47,Masculino,Boots,Calzado,96,Villavicencio,XS,Verano,3.3,No,Recogida en tienda,56,Efectivo,Anualmente
6066,61,Femenino,Dress,Ropa,101,Bogota,L,Otono,4.8,No,Envio gratuito,89,Transferencia bancaria,Semanal
6067,29,Femenino,Blouse,Ropa,105,Cali,S,Invierno,4.8,No,Envio en 2 dias,1,Tarjeta de credito,Mensual
6068,66,Femenino,Blouse,Ropa,60,Medellin,M,Verano,4.7,Si,Envio gratuito,83,Nequi,Cada 3 meses
6069,46,Masculino,Belt,Accesorios,76,Cartagena,XS,Invierno,2.7,No,Recogida en tienda,24,Tarjeta de credito,Mensual
6070,56,Femenino,Jeans,Ropa,110,Armenia,XL,Otono,4.1,Si,Recogida en tienda,96,Transferencia bancaria,Anualmente
6071,18,Masculino,Hoodie,Ropa,106,Ibague,S,Otono,4.4,Si,Express,88,Nequi,Anualmente
6072,18,Masculino,Jeans,Ropa,36,Bogota,S,Invierno,2.6,No,Envio en 2 dias,9,Nequi,Cada 3 meses
6073,58,Femenino,Handbag,Accesorios,103,Bucaramanga,XL,Verano,4.9,No,Envio gratuito,97,Tarjeta de credito,Cada 3 meses
6074,61,Masculino,Coat,Abrigos,25,Bucaramanga,L,Primavera,2.6,No,Entrega al dia siguiente,72,Nequi,Anualmente
6075,59,Femenino,Jewelry,Accesorios,93,Pereira,XL,Primavera,2.7,No,Recogida en tienda,56,Efectivo,Cada 3 meses
6076,20,Femenino,Scarf,Accesorios,84,Cartagena,XXL,Verano,4.3,Si,Recogida en tienda,24,Nequi,Cada 3 meses
6077,37,Masculino,Handbag,Accesorios,22,Bogota,L,Invierno,3.6,Si,Envio gratuito,41,Transferencia bancaria,Quincenal
6078,28,Masculino,Backpack,Accesorios,29,Santa Marta,S,Invierno,3.3,Si,Entrega al dia siguiente,23,Tarjeta de debito,Anualmente
6079,47,Masculino,Dress,Ropa,94,Bogota,XXL,Verano,4.2,Si,Express,28,Tarjeta de debito,Cada 3 meses
6080,72,Femenino,Blouse,Ropa,21,Armenia,XS,Primavera,4.1,No,Recogida en tienda,5,Tarjeta de debito,Quincenal
6081,18,Masculino,Shirt,Ropa,52,Barranquilla,XS,Verano,4.7,Si,Envio en 2 dias,49,Efectivo,Mensual
6082,32,Femenino,Skirt,Ropa,20,Cartagena,XXL,Otono,4.9,No,Envio gratuito,96,Nequi,Trimestral
6083,68,Masculino,Jacket,Abrigos,92,Cucuta,S,Primavera,2.9,No,Envio gratuito,21,Efectivo,Anualmente
6084,32,Femenino,Pants,Ropa,105,Neiva,S,Primavera,4.7,Si,Entrega al dia siguiente,47,Tarjeta de debito,Trimestral
6085,29,Femenino,Hat,Accesorios,79,Santa Marta,XS,Verano,2.5,No,Envio en 2 dias,11,Tarjeta de debito,Quincenal
6086,32,Femenino,Dress,Ropa,44,Pereira,XXL,Verano,2.7,Si,Envio en 2 dias,45,Nequi,Anualmente
6087,51,Masculino,Sweater,Ropa,20,Villavicencio,M,Primavera,3.6,Si,Envio estandar,55,Tarjeta de credito,Trimestral
6088,41,Masculino,Shoes,Calzado,90,Medellin,XXL,Otono,3.9,No,Recogida en tienda,60,Tarjeta de credito,Semanal
6089,62,Femenino,Jewelry,Accesorios,91,Manizales,XS,Primavera,4.4,No,Express,61,Nequi,Semanal
6090,56,Femenino,Blouse,Ropa,90,Pereira,XL,Verano,3.8,No,Express,65,Tarjeta de debito,Cada 3 meses
6091,74,Masculino,Belt,Accesorios,104,Medellin,XL,Verano,2.9,No,Express,0,Transferencia bancaria,Quincenal
6092,53,Femenino,Skirt,Ropa,57,Manizales,S,Verano,2.8,Si,Envio en 2 dias,32,Transferencia bancaria,Cada 3 meses
6093,35,Masculino,Hat,Accesorios,103,Barranquilla,XXL,Verano,4.8,Si,Envio en 2 dias,53,Tarjeta de debito,Trimestral
6094,56,Femenino,Sunglasses,Accesorios,21,Villavicencio,S,Primavera,2.8,Si,Envio en 2 dias,35,Tarjeta de credito,Quincenal
6095,72,Femenino,Coat,Abrigos,111,Santa Marta,L,Otono,4.6,Si,Recogida en tienda,13,Tarjeta de credito,Cada 3 meses
6096,63,Femenino,Belt,Accesorios,119,Neiva,S,Primavera,3.5,Si,Entrega al dia siguiente,32,Efectivo,Quincenal
6097,18,Femenino,Jeans,Ropa,111,Neiva,XL,Verano,4.8,No,Entrega al dia siguiente,58,Tarjeta de debito,Mensual
6098,75,Femenino,Skirt,Ropa,88,Barranquilla,S,Primavera,4.2,Si,Envio estandar,11,Efectivo,Semanal
6099,74,Femenino,Scarf,Accesorios,58,Pereira,XL,Primavera,4.7,Si,Envio estandar,95,Nequi,Quincenal
6100,25,Femenino,Hat,Accesorios,51,Cucuta,XXL,Otono,2.7,No,Entrega al dia siguiente,20,Tarjeta de credito,Trimestral
6101,23,Femenino,Boots,Calzado,73,Santa Marta,XS,Primavera,3.4,No,Entrega al dia siguiente,50,Efectivo,Anualmente
6102,42,Femenino,Sunglasses,Accesorios,70,Cali,XS,Invierno,3.4,Si,Envio gratuito,74,Tarjeta de debito,Cada 3 meses
6103,37,Femenino,Sandals,Calzado,75,Pereira,S,Otono,4.0,Si,Recogida en tienda,28,Nequi,Mensual
6104,40,Femenino,Hoodie,Ropa,102,Ibague,L,Verano,3.6,Si,Express,49,Tarjeta de credito,Mensual
6105,74,Femenino,Blouse,Ropa,57,Cali,M,Verano,4.5,Si,Recogida en tienda,43,Nequi,Semanal
6106,38,Masculino,Socks,Accesorios,39,Medellin,XXL,Primavera,3.8,No,Envio estandar,87,Nequi,Anualmente
6107,65,Masculino,Coat,Abrigos,101,Barranquilla,XXL,Otono,4.8,Si,Recogida en tienda,76,Nequi,Semanal
6108,42,Masculino,Handbag,Accesorios,45,Manizales,M,Verano,4.7,No,Entrega al dia siguiente,23,Tarjeta de debito,Semanal
6109,21,Masculino,Shoes,Calzado,50,Barranquilla,S,Otono,4.9,Si,Recogida en tienda,30,Transferencia bancaria,Anualmente
6110,63,Masculino,Socks,Accesorios,87,Santa Marta,L,Primavera,3.4,No,Envio gratuito,59,Efectivo,Semanal
6111,54,Masculino,Scarf,Accesorios,62,Neiva,L,Invierno,4.0,No,Recogida en tienda,98,Tarjeta de debito,Quincenal
6112,41,Femenino,Pants,Ropa,67,Ibague,L,Otono,3.5,No,Envio en 2 dias,55,Tarjeta de credito,Cada 3 meses
6113,26,Femenino,Dress,Ropa,63,Cartagena,M,Primavera,3.8,Si,Envio estandar,42,Nequi,Cada 3 meses
6114,50,Femenino,Jacket,Abrigos,43,Neiva,L,Verano,3.3,No,Envio estandar,48,Efectivo,Cada 3 meses
6115,72,Masculino,Dress,Ropa,34,Cucuta,S,Primavera,3.6,No,Express,30,Tarjeta de debito,Semanal
6116,55,Femenino,Hat,Accesorios,43,Pereira,XS,Otono,2.6,No,Recogida en tienda,69,Nequi,Quincenal
6117,33,Femenino,Pants,Ropa,34,Cartagena,M,Otono,3.0,Si,Entrega al dia siguiente,72,Efectivo,Quincenal
6118,60,Masculino,Handbag,Accesorios,33,Villavicencio,XS,Primavera,3.8,Si,Entrega al dia siguiente,67,Tarjeta de debito,Quincenal
6119,27,Femenino,Blouse,Ropa,67,Armenia,XL,Invierno,2.7,No,Envio gratuito,20,Tarjeta de credito,Cada 3 meses
6120,70,Masculino,Sweater,Ropa,42,Pereira,XL,Invierno,3.1,No,Envio en 2 dias,14,Efectivo,Quincenal
6121,59,Femenino,Sneakers,Calzado,106,Bogota,XXL,Invierno,4.5,Si,Express,56,Efectivo,Mensual
6122,26,Masculino,Jewelry,Accesorios,107,Bucaramanga,L,Verano,3.0,Si,Envio en 2 dias,35,Transferencia bancaria,Semanal
6123,70,Femenino,T-shirt,Ropa,100,Armenia,M,Verano,4.5,Si,Envio en 2 dias,47,Tarjeta de debito,Semanal
6124,51,Femenino,Belt,Accesorios,23,Cali,L,Verano,4.3,Si,Envio gratuito,23,Tarjeta de debito,Mensual
6125,60,Femenino,Boots,Calzado,74,Bogota,XL,Otono,3.1,Si,Express,97,Efectivo,Trimestral
6126,69,Femenino,Scarf,Accesorios,41,Bogota,S,Primavera,3.0,No,Envio gratuito,90,Tarjeta de credito,Trimestral
6127,67,Masculino,Dress,Ropa,112,Bogota,XL,Verano,3.9,No,Express,44,Tarjeta de credito,Semanal
6128,41,Masculino,Socks,Accesorios,107,Barranquilla,S,Verano,2.9,No,Express,89,Nequi,Quincenal
6129,75,Femenino,Backpack,Accesorios,56,Bucaramanga,L,Verano,4.5,Si,Express,29,Efectivo,Mensual
6130,23,Masculino,Belt,Accesorios,80,Pereira,XS,Primavera,3.9,No,Envio en 2 dias,65,Tarjeta de credito,Mensual
6131,56,Masculino,Boots,Calzado,117,Manizales,S,Verano,3.5,Si,Envio en 2 dias,62,Transferencia bancaria,Quincenal
6132,43,Femenino,Jeans,Ropa,102,Cucuta,XL,Verano,4.7,Si,Recogida en tienda,11,Efectivo,Semanal
6133,68,Masculino,Sunglasses,Accesorios,117,Cartagena,XL,Otono,4.4,No,Express,41,Efectivo,Cada 3 meses
6134,26,Femenino,Gloves,Accesorios,47,Armenia,S,Verano,4.9,Si,Recogida en tienda,13,Nequi,Cada 3 meses
6135,34,Femenino,Jeans,Ropa,91,Villavicencio,XXL,Verano,4.3,Si,Express,93,Tarjeta de debito,Mensual
6136,21,Masculino,Dress,Ropa,99,Bucaramanga,S,Otono,4.1,No,Express,81,Efectivo,Quincenal
6137,22,Femenino,Shoes,Calzado,27,Cartagena,L,Invierno,3.2,Si,Envio en 2 dias,62,Tarjeta de debito,Quincenal
6138,72,Masculino,T-shirt,Ropa,35,Villavicencio,XL,Otono,2.9,Si,Express,99,Efectivo,Quincenal
6139,43,Femenino,Shirt,Ropa,120,Cartagena,XXL,Invierno,3.1,No,Recogida en tienda,46,Efectivo,Anualmente
6140,38,Masculino,Scarf,Accesorios,25,Bucaramanga,M,Otono,3.9,Si,Recogida en tienda,84,Transferencia bancaria,Cada 3 meses
6141,23,Masculino,Sweater,Ropa,54,Medellin,XS,Otono,3.3,No,Envio en 2 dias,72,Transferencia bancaria,Trimestral
6142,64,Masculino,Shorts,Ropa,47,Ibague,M,Invierno,3.9,No,Express,7,Efectivo,Anualmente
6143,69,Femenino,Backpack,Accesorios,52,Cali,L,Verano,4.2,Si,Envio estandar,83,Efectivo,Anualmente
6144,26,Femenino,Coat,Abrigos,59,Medellin,S,Verano,4.4,No,Envio estandar,51,Efectivo,Trimestral
6145,54,Masculino,Jewelry,Accesorios,24,Ibague,XL,Invierno,3.0,Si,Entrega al dia siguiente,62,Efectivo,Quincenal
6146,23,Femenino,Coat,Abrigos,76,Villavicencio,L,Primavera,3.7,No,Recogida en tienda,73,Nequi,Trimestral
6147,57,Masculino,Sneakers,Calzado,89,Pereira,M,Verano,4.6,Si,Recogida en tienda,87,Nequi,Semanal
6148,62,Masculino,Gloves,Accesorios,34,Ibague,XS,Invierno,3.3,Si,Envio en 2 dias,65,Nequi,Semanal
6149,39,Femenino,Handbag,Accesorios,35,Cali,XS,Verano,2.8,Si,Envio gratuito,3,Tarjeta de debito,Mensual
6150,69,Masculino,Hat,Accesorios,56,Ibague,XXL,Invierno,4.5,No,Entrega al dia siguiente,0,Transferencia bancaria,Anualmente
6151,26,Masculino,Shoes,Calzado,79,Pereira,M,Otono,3.9,No,Entrega al dia siguiente,51,Tarjeta de debito,Trimestral
6152,46,Masculino,Hoodie,Ropa,31,Pereira,S,Invierno,4.7,No,Recogida en tienda,4,Tarjeta de debito,Cada 3 meses
6153,20,Femenino,Pants,Ropa,51,Bucaramanga,M,Verano,3.7,Si,Envio estandar,94,Efectivo,Cada 3 meses
6154,54,Masculino,Skirt,Ropa,43,Santa Marta,L,Primavera,2.8,No,Express,72,Efectivo,Quincenal
6155,38,Femenino,Belt,Accesorios,108,Bucaramanga,XL,Invierno,4.3,Si,Envio gratuito,44,Transferencia bancaria,Quincenal
6156,51,Femenino,Sandals,Calzado,72,Villavicencio,S,Invierno,3.2,Si,Envio gratuito,78,Tarjeta de debito,Trimestral
6157,57,Masculino,Skirt,Ropa,70,Bucaramanga,M,Invierno,4.1,Si,Envio gratuito,42,Tarjeta de debito,Cada 3 meses
6158,65,Femenino,Hoodie,Ropa,110,Cartagena,XS,Otono,4.0,No,Envio estandar,77,Nequi,Quincenal
6159,66,Femenino,Sunglasses,Accesorios,53,Cartagena,XL,Invierno,3.2,No,Entrega al dia siguiente,33,Transferencia bancaria,Trimestral
6160,66,Femenino,Coat,Abrigos,48,Bogota,XL,Otono,3.8,Si,Envio estandar,92,Efectivo,Semanal
6161,31,Masculino,Boots,Calzado,51,Cali,XS,Primavera,5.0,No,Express,7,Tarjeta de credito,Anualmente
6162,73,Masculino,T-shirt,Ropa,25,Santa Marta,M,Otono,4.7,No,Express,36,Efectivo,Cada 3 meses
6163,39,Masculino,Shorts,Ropa,36,Cucuta,S,Primavera,3.1,Si,Envio gratuito,35,Nequi,Mensual
6164,72,Masculino,Jewelry,Accesorios,28,Cali,XXL,Verano,3.9,Si,Express,94,Tarjeta de debito,Anualmente
6165,26,Femenino,Gloves,Accesorios,113,Cucuta,L,Otono,4.6,No,Envio estandar,90,Nequi,Mensual
6166,30,Masculino,Shorts,Ropa,63,Villavicencio,XXL,Invierno,4.9,No,Envio en 2 dias,73,Nequi,Quincenal
6167,22,Masculino,Sunglasses,Accesorios,66,Manizales,M,Verano,3.1,No,Entrega al dia siguiente,49,Tarjeta de credito,Anualmente
6168,22,Femenino,Shoes,Calzado,90,Bucaramanga,XS,Verano,3.2,Si,Express,52,Tarjeta de credito,Semanal
6169,65,Femenino,Belt,Accesorios,51,Barranquilla,M,Invierno,3.2,No,Entrega al dia siguiente,26,Transferencia bancaria,Anualmente
6170,37,Femenino,Socks,Accesorios,77,Armenia,XL,Invierno,3.8,No,Envio estandar,3,Transferencia bancaria,Trimestral
6171,68,Masculino,Sunglasses,Accesorios,110,Cali,XL,Otono,3.5,Si,Express,83,Transferencia bancaria,Semanal
6172,60,Masculino,Sandals,Calzado,56,Medellin,L,Otono,3.0,Si,Envio gratuito,26,Tarjeta de debito,Anualmente
6173,27,Femenino,Shoes,Calzado,66,Bogota,S,Verano,4.5,No,Entrega al dia siguiente,50,Tarjeta de debito,Quincenal
6174,46,Masculino,Sweater,Ropa,116,Neiva,S,Verano,3.0,Si,Envio estandar,29,Transferencia bancaria,Quincenal
6175,19,Femenino,Jacket,Abrigos,71,Ibague,XS,Verano,3.0,Si,Express,2,Tarjeta de credito,Quincenal
6176,34,Masculino,Sandals,Calzado,76,Medellin,XXL,Primavera,4.2,No,Entrega al dia siguiente,46,Transferencia bancaria,Mensual
6177,72,Masculino,Coat,Abrigos,119,Santa Marta,XL,Otono,4.4,No,Express,95,Transferencia bancaria,Quincenal
6178,35,Masculino,Gloves,Accesorios,27,Medellin,S,Verano,4.3,No,Entrega al dia siguiente,21,Tarjeta de credito,Anualmente
6179,31,Masculino,Sunglasses,Accesorios,36,Bogota,S,Otono,3.6,Si,Envio en 2 dias,58,Tarjeta de credito,Quincenal
6180,60,Femenino,Hoodie,Ropa,26,Bucaramanga,XS,Invierno,4.5,No,Envio gratuito,84,Nequi,Mensual
6181,64,Femenino,Scarf,Accesorios,102,Villavicencio,XXL,Invierno,3.3,No,Entrega al dia siguiente,13,Nequi,Trimestral
6182,73,Femenino,Hat,Accesorios,26,Pereira,M,Verano,3.8,No,Express,100,Efectivo,Semanal
6183,27,Masculino,Shirt,Ropa,28,Cali,S,Otono,4.0,No,Entrega al dia siguiente,50,Nequi,Cada 3 meses
6184,63,Masculino,Shirt,Ropa,112,Armenia,S,Verano,3.7,Si,Entrega al dia siguiente,73,Transferencia bancaria,Quincenal
6185,24,Femenino,Blouse,Ropa,31,Bogota,XS,Invierno,4.9,Si,Express,89,Tarjeta de debito,Semanal
6186,53,Masculino,Sweater,Ropa,98,Bogota,XXL,Primavera,3.6,Si,Entrega al dia siguiente,37,Transferencia bancaria,Semanal
6187,32,Femenino,Jeans,Ropa,33,Ibague,XL,Otono,4.2,Si,Envio estandar,40,Transferencia bancaria,Mensual
6188,24,Femenino,Dress,Ropa,38,Santa Marta,L,Otono,3.1,No,Express,20,Transferencia bancaria,Cada 3 meses
6189,72,Masculino,Coat,Abrigos,38,Medellin,L,Verano,3.4,No,Recogida en tienda,33,Nequi,Semanal
6190,42,Femenino,Gloves,Accesorios,114,Armenia,XS,Verano,3.0,No,Envio gratuito,38,Efectivo,Anualmente
6191,37,Masculino,Shirt,Ropa,96,Ibague,M,Primavera,3.2,Si,Express,1,Tarjeta de debito,Trimestral
6192,61,Masculino,T-shirt,Ropa,84,Villavicencio,M,Primavera,4.0,No,Express,100,Efectivo,Mensual
6193,34,Femenino,Jewelry,Accesorios,74,Villavicencio,XXL,Verano,2.9,No,Entrega al dia siguiente,29,Tarjeta de debito,Quincenal
6194,46,Masculino,Scarf,Accesorios,60,Neiva,S,Verano,4.8,Si,Envio en 2 dias,53,Transferencia bancaria,Mensual
6195,40,Femenino,Coat,Abrigos,97,Cali,XS,Otono,3.9,Si,Express,75,Tarjeta de debito,Anualmente
6196,22,Masculino,T-shirt,Ropa,72,Barranquilla,XS,Verano,4.0,No,Recogida en tienda,89,Nequi,Mensual
6197,32,Masculino,Handbag,Accesorios,79,Villavicencio,XXL,Verano,4.1,Si,Envio estandar,92,Tarjeta de debito,Semanal
6198,66,Femenino,Belt,Accesorios,75,Pereira,XS,Otono,4.2,Si,Recogida en tienda,85,Nequi,Cada 3 meses
6199,24,Femenino,Gloves,Accesorios,112,Medellin,S,Primavera,2.6,Si,Recogida en tienda,20,Transferencia bancaria,Semanal
6200,23,Femenino,Coat,Abrigos,32,Cucuta,S,Primavera,3.4,No,Envio estandar,84,Transferencia bancaria,Semanal
6201,41,Femenino,Pants,Ropa,89,Pereira,XL,Invierno,5.0,No,Envio en 2 dias,13,Nequi,Anualmente
6202,51,Masculino,Hat,Accesorios,91,Manizales,XS,Invierno,3.3,No,Express,86,Transferencia bancaria,Anualmente
6203,68,Masculino,Dress,Ropa,92,Manizales,L,Invierno,4.1,No,Express,40,Nequi,Cada 3 meses
6204,67,Masculino,Sneakers,Calzado,71,Cartagena,L,Otono,4.4,Si,Envio estandar,55,Tarjeta de credito,Quincenal
6205,36,Femenino,Boots,Calzado,98,Cali,XXL,Invierno,4.5,Si,Envio en 2 dias,24,Tarjeta de credito,Anualmente
6206,37,Femenino,Belt,Accesorios,56,Cali,XL,Otono,3.8,Si,Envio gratuito,93,Efectivo,Trimestral
6207,74,Femenino,Blouse,Ropa,80,Cucuta,XL,Invierno,2.9,No,Envio estandar,78,Nequi,Trimestral
6208,35,Femenino,Sneakers,Calzado,40,Manizales,XXL,Verano,2.8,Si,Envio en 2 dias,28,Efectivo,Mensual
6209,44,Femenino,Sweater,Ropa,108,Armenia,S,Primavera,2.7,No,Express,95,Tarjeta de credito,Trimestral
6210,39,Femenino,Shoes,Calzado,70,Barranquilla,XS,Primavera,3.3,Si,Envio gratuito,22,Tarjeta de debito,Quincenal
6211,74,Femenino,Shoes,Calzado,110,Bogota,M,Verano,4.8,Si,Recogida en tienda,99,Nequi,Trimestral
6212,21,Femenino,Sandals,Calzado,70,Manizales,XXL,Invierno,2.9,No,Entrega al dia siguiente,31,Tarjeta de credito,Quincenal
6213,72,Femenino,Shirt,Ropa,98,Pereira,XXL,Verano,3.0,No,Entrega al dia siguiente,95,Transferencia bancaria,Trimestral
6214,39,Femenino,Sneakers,Calzado,89,Neiva,L,Verano,3.5,Si,Express,55,Nequi,Cada 3 meses
6215,67,Femenino,Backpack,Accesorios,29,Barranquilla,S,Verano,3.0,Si,Recogida en tienda,77,Tarjeta de credito,Anualmente
6216,61,Femenino,Jeans,Ropa,43,Santa Marta,XXL,Primavera,3.8,No,Recogida en tienda,97,Transferencia bancaria,Mensual
6217,75,Masculino,Scarf,Accesorios,69,Medellin,XXL,Primavera,3.6,No,Envio estandar,21,Transferencia bancaria,Semanal
6218,75,Femenino,Sneakers,Calzado,54,Barranquilla,XS,Verano,3.7,No,Entrega al dia siguiente,14,Efectivo,Trimestral
6219,62,Femenino,Jeans,Ropa,95,Pereira,XL,Verano,3.9,No,Envio gratuito,84,Efectivo,Quincenal
6220,65,Femenino,Sunglasses,Accesorios,113,Cali,XXL,Invierno,3.4,No,Envio estandar,49,Tarjeta de credito,Trimestral
6221,73,Masculino,Shorts,Ropa,32,Cali,M,Invierno,3.0,Si,Envio gratuito,41,Tarjeta de credito,Trimestral
6222,35,Masculino,Sneakers,Calzado,101,Bogota,L,Otono,4.7,Si,Entrega al dia siguiente,34,Efectivo,Quincenal
6223,66,Masculino,Pants,Ropa,95,Cartagena,XS,Invierno,3.9,No,Entrega al dia siguiente,2,Nequi,Anualmente
6224,53,Masculino,Hoodie,Ropa,107,Villavicencio,L,Otono,3.9,No,Entrega al dia siguiente,35,Transferencia bancaria,Trimestral
6225,30,Masculino,Boots,Calzado,72,Santa Marta,S,Otono,4.6,No,Express,51,Nequi,Trimestral
6226,69,Femenino,Jewelry,Accesorios,57,Neiva,XL,Primavera,3.2,No,Envio en 2 dias,77,Tarjeta de credito,Semanal
6227,58,Masculino,Backpack,Accesorios,61,Cali,XS,Primavera,2.9,Si,Entrega al dia siguiente,5,Efectivo,Mensual
6228,36,Femenino,Backpack,Accesorios,89,Cali,M,Otono,3.4,Si,Express,0,Nequi,Trimestral
6229,54,Femenino,Socks,Accesorios,25,Bucaramanga,L,Otono,4.2,Si,Envio estandar,76,Efectivo,Cada 3 meses
6230,71,Femenino,Shoes,Calzado,64,Pereira,S,Primavera,2.9,No,Envio gratuito,1,Transferencia bancaria,Anualmente
6231,31,Femenino,Socks,Accesorios,64,Armenia,L,Invierno,2.8,No,Recogida en tienda,26,Transferencia bancaria,Cada 3 meses
6232,42,Masculino,Boots,Calzado,91,Cartagena,XL,Verano,4.6,No,Entrega al dia siguiente,57,Nequi,Anualmente
6233,50,Masculino,Sweater,Ropa,22,Villavicencio,XS,Invierno,2.9,Si,Envio en 2 dias,14,Tarjeta de credito,Mensual
6234,41,Femenino,Belt,Accesorios,49,Cartagena,M,Otono,4.9,No,Express,76,Nequi,Anualmente
6235,43,Masculino,Hat,Accesorios,105,Bucaramanga,L,Invierno,4.5,No,Express,38,Transferencia bancaria,Mensual
6236,27,Femenino,Boots,Calzado,61,Bucaramanga,XL,Invierno,4.7,Si,Envio gratuito,54,Tarjeta de credito,Quincenal
6237,72,Femenino,Boots,Calzado,97,Bogota,M,Verano,3.0,No,Entrega al dia siguiente,3,Tarjeta de debito,Mensual
6238,37,Masculino,Jewelry,Accesorios,58,Manizales,M,Otono,3.4,Si,Envio estandar,55,Tarjeta de debito,Quincenal
6239,24,Femenino,Shoes,Calzado,48,Bucaramanga,XS,Invierno,4.6,Si,Envio gratuito,42,Tarjeta de debito,Quincenal
6240,24,Femenino,Sunglasses,Accesorios,96,Bogota,XS,Verano,3.5,Si,Envio en 2 dias,8,Efectivo,Quincenal
6241,67,Femenino,Sneakers,Calzado,79,Santa Marta,S,Invierno,4.4,Si,Envio estandar,44,Nequi,Cada 3 meses
6242,63,Masculino,Shoes,Calzado,61,Cali,S,Otono,2.9,No,Express,91,Tarjeta de debito,Anualmente
6243,43,Femenino,Shirt,Ropa,61,Santa Marta,M,Primavera,3.6,Si,Envio gratuito,6,Nequi,Semanal
6244,21,Masculino,Hoodie,Ropa,96,Medellin,M,Invierno,3.6,No,Entrega al dia siguiente,29,Tarjeta de debito,Semanal
6245,31,Masculino,T-shirt,Ropa,38,Cartagena,L,Otono,2.8,No,Envio en 2 dias,45,Nequi,Cada 3 meses
6246,62,Masculino,Gloves,Accesorios,53,Cartagena,XL,Verano,2.6,Si,Entrega al dia siguiente,65,Nequi,Anualmente
6247,32,Femenino,Boots,Calzado,87,Barranquilla,L,Primavera,4.7,Si,Recogida en tienda,25,Tarjeta de credito,Semanal
6248,51,Femenino,Pants,Ropa,24,Manizales,L,Verano,4.5,Si,Envio gratuito,22,Efectivo,Trimestral
6249,48,Femenino,Backpack,Accesorios,56,Cucuta,XL,Invierno,3.0,Si,Envio gratuito,23,Transferencia bancaria,Mensual
6250,62,Masculino,Pants,Ropa,61,Cucuta,XXL,Verano,4.8,Si,Entrega al dia siguiente,100,Nequi,Anualmente
6251,24,Femenino,Jeans,Ropa,74,Villavicencio,L,Verano,3.2,No,Entrega al dia siguiente,11,Efectivo,Mensual
6252,65,Masculino,Dress,Ropa,95,Neiva,L,Primavera,5.0,Si,Express,50,Tarjeta de credito,Trimestral
6253,56,Masculino,Jewelry,Accesorios,100,Neiva,L,Otono,4.9,No,Envio en 2 dias,78,Nequi,Trimestral
